Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
oversize-unisex-t-shirt-glitch-project-copy,Oversize Unisex T-Shirt – Play Mode,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,s,product.metafields.shopify.size,,,,,,,LV-38-OUT–PM-S,100.0,shopify,0,deny,manual,600.00,950.00,true,false,,,,,'63951346082518,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PlayMode_09999433-1442-4858-848f-1041fe85d0bd.png?v=1759153654,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,archived
oversize-unisex-t-shirt-glitch-project-copy,,,,,,,,,m,,,,,,,,LV-38-OUT–PM-M,100.0,shopify,-2,deny,manual,500.00,950.00,true,false,,,,,'63951346115286,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_2e0ddaea-ce99-4d6a-9d3f-c800463157f4.png?v=1759153654,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-glitch-project-copy,,,,,,,,,l,,,,,,,,LV-38-OUT–PM-L,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'23951346248054,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_e6273c00-5f81-4528-843a-a05278cf47bb.png?v=1759153654,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-glitch-project-copy,,,,,,,,,xl,,,,,,,,LV-38-OUT–PM-XL,100.0,shopify,-3,deny,manual,500.00,950.00,true,false,,,,,'33951346380822,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-glitch-project-copy,,,,,,,,,2xl,,,,,,,,LV-38-OUT–PM-2XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'93951346413590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-discipline-copy,Oversize Unisex T-Shirt – Glitch Project,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,true,Size,s,product.metafields.shopify.size,,,,,,,LV-50-OUT–GP-S,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'33951342092694,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_c6981ebc-6935-4bd4-b653-afc9f4287fc2.png?v=1750712563,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,active
oversize-unisex-t-shirt-discipline-copy,,,,,,,,,m,,,,,,,,LV-50-OUT–GP-M,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'43951342125462,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_9bea27a1-69c4-406a-8077-313b32ea39f7.png?v=1750712563,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-discipline-copy,,,,,,,,,l,,,,,,,,LV-50-OUT–GP-L,100.0,shopify,-1,deny,manual,600.00,899.00,true,false,,,,,'63951342258230,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-discipline-copy,,,,,,,,,xl,,,,,,,,LV-50-OUT–GP-XL,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'43951342390998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-discipline-copy,,,,,,,,,2xl,,,,,,,,LV-50-OUT–GP-2XL,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'23951342423766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-beyond-supernova-copy,Oversize Unisex T-Shirt – Discipline,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,s,product.metafields.shopify.size,,,,,,,LV-49-OUT–D-S,100.0,shopify,0,deny,manual,450.00,900.00,true,false,,,,,'83951341540726,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/DisciplineBack.png?v=1759766832,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,archived
oversize-unisex-t-shirt-beyond-supernova-copy,,,,,,,,,m,,,,,,,,LV-49-OUT–D-M,100.0,shopify,-2,deny,manual,450.00,900.00,true,false,,,,,'43951341673494,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/DisciplineFront.png?v=1759766832,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-beyond-supernova-copy,,,,,,,,,l,,,,,,,,LV-49-OUT–D-L,100.0,shopify,0,deny,manual,450.00,900.00,true,false,,,,,'73951341706262,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_d1e30cba-321f-4ea3-bae1-9a22278e9ac7.png?v=1759766832,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-beyond-supernova-copy,,,,,,,,,xl,,,,,,,,LV-49-OUT–D-XL,100.0,shopify,0,deny,manual,450.00,900.00,true,false,,,,,'43951341839030,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_8e62c3be-a78d-43b2-9d6c-3b5c5de17548.png?v=1759766832,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-beyond-supernova-copy,,,,,,,,,2xl,,,,,,,,LV-49-OUT–D-2XL,100.0,shopify,-1,deny,manual,450.00,900.00,true,false,,,,,'53951341971798,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,5,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-new-babylon-copy,Oversize Unisex T-Shirt – Beyond Supernova,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,s,product.metafields.shopify.size,,,,,,,LV-46-OUT–BS-S,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'33951340019286,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BeyondSupernova.png?v=1759153751,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,archived
oversize-unisex-t-shirt-new-babylon-copy,,,,,,,,,m,,,,,,,,LV-46-OUT–BS-M,100.0,shopify,-1,deny,manual,500.00,950.00,true,false,,,,,'43951340152054,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_582c35f4-6561-44ee-95f2-db505f91e050.png?v=1759153751,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-new-babylon-copy,,,,,,,,,l,,,,,,,,LV-46-OUT–BS-L,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'23951340284822,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_50f436ea-42c0-4ded-b34f-1f13404b5fd6.png?v=1759153751,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-new-babylon-copy,,,,,,,,,xl,,,,,,,,LV-46-OUT–BS-XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'23951340317590,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-new-babylon-copy,,,,,,,,,2xl,,,,,,,,LV-46-OUT–BS-2XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'33951340450358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-aliens-exist-copy,Oversize Unisex T-Shirt – New Babylon,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,s,product.metafields.shopify.size,,,,,,,LV-47-OUT–NB-S,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'23951340562230,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_4ce26caa-e9fb-4c3b-9bdf-bda3c7560ec8.png?v=1750712426,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,archived
oversize-unisex-t-shirt-aliens-exist-copy,,,,,,,,,m,,,,,,,,LV-47-OUT–NB-M,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'73951340694998,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_683311cb-bfb7-47c9-bf54-62787034e891.png?v=1750712426,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-aliens-exist-copy,,,,,,,,,l,,,,,,,,LV-47-OUT–NB-L,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'83951340727766,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-aliens-exist-copy,,,,,,,,,xl,,,,,,,,LV-47-OUT–NB-XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'23951340860534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-aliens-exist-copy,,,,,,,,,2xl,,,,,,,,LV-47-OUT–NB-2XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'43951340993302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-red-samurai-copy,Oversize Unisex T-Shirt – Aliens Exist,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,s,product.metafields.shopify.size,,,,,,,LV-48-OUT–AE-S,100.0,shopify,0,deny,manual,450.00,849.00,true,false,,,,,'83951341075798,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/AliensExist.png?v=1759153786,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,draft
oversize-unisex-t-shirt-red-samurai-copy,,,,,,,,,m,,,,,,,,LV-48-OUT–AE-M,100.0,shopify,-1,deny,manual,450.00,849.00,true,false,,,,,'53951341108566,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_19304dda-1e3b-4d41-b834-e30b31d6c5f9.png?v=1759153786,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-red-samurai-copy,,,,,,,,,l,,,,,,,,LV-48-OUT–AE-L,100.0,shopify,0,deny,manual,450.00,849.00,true,false,,,,,'33951341241334,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_eebccd3f-ad96-4320-9925-56d183514264.png?v=1759153786,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-red-samurai-copy,,,,,,,,,xl,,,,,,,,LV-48-OUT–AE-XL,100.0,shopify,0,deny,manual,450.00,849.00,true,false,,,,,'93951341374102,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversize-unisex-t-shirt-red-samurai-copy,,,,,,,,,2xl,,,,,,,,LV-48-OUT–AE-2XL,100.0,shopify,0,deny,manual,450.00,849.00,true,false,,,,,'63951341406870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-tokyo-copy,Oversized Unisex T-Shirt – Trippy,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,true,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'53220438,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Trippy.png?v=1759153820,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,active
oversized-unisex-t-shirt-tokyo-copy,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'53253206,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_12052a47-6cfe-4e6d-be6b-784beb062dd7.png?v=1759153820,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-tokyo-copy,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'53285974,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_345e3df7-8879-4ff5-9573-e35271a01078.png?v=1759153820,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-tokyo-copy,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'53318742,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-tokyo-copy,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'53351510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-sweet-roses-copy,Oversized Unisex T-Shirt – Tokyo,"<p>Elevate your wardrobe with the Light-Weight Oversized Unisex T-Shirt. Built to last beyond the season, made out of 100% cotton with a light, premium feel. Designed for comfort and everyday wear.</p>
<p>High Quality: 100% Parasola Cotton<br>Fabric weight: 180 GSM<br>Fit: Oversized fit<br>Gender: Unisex</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,New,true,Size,s,product.metafields.shopify.size,,,,,,,OS-HW-TS-TKY-S,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'52597846,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/37_4dc25de4-5864-48ee-a8af-69491628c08f.png?v=1776113298,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,active
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,m,,,,,,,,OS-HW-TS-TKY-M,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'52630614,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/38_b367643b-7750-4369-87b8-0096450303d7.png?v=1776113298,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,l,,,,,,,,OS-HW-TS-TKY-L,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'52663382,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/39_3db365ea-a066-4e23-98b3-126be293eb5e.png?v=1776113298,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,xl,,,,,,,,OS-HW-TS-TKY-XL,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'52696150,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/40_fc37b733-f4dc-4d68-81d9-ea98421d5c8c.png?v=1776113298,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,2xl,,,,,,,,OS-HW-TS-TKY-2XL,100.0,shopify,-2,deny,manual,600.00,899.00,true,false,,,,,'52728918,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_58a2c789-679c-429a-bfeb-105f24eccc81.png?v=1776113298,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_58a6e75e-48d1-41ff-b935-5acf0969da32.png?v=1776113298,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oversized-unisex-t-shirt-sweet-roses-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,7,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oversized-unisex-t-shirt-red-snake-copy,Oversized Unisex T-Shirt – Sweet Roses,"<p>Elevate your casual wardrobe with our Oversized Boulevard Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,true,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'50402390,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/SweetRoses.png?v=1759153891,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,active
oversized-unisex-t-shirt-red-snake-copy,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'50435158,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-2_c7d8bb2a-65ee-4ddb-9e41-e1a225427aa2.png?v=1759153891,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-red-snake-copy,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'50467926,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Untitled-1_8d97d31d-eec0-44f8-97e9-a008c5e8c685.png?v=1759153891,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-red-snake-copy,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'50500694,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard1-100.jpg?v=1777122760,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-red-snake-copy,,,,,,,,,2xl,,,,,,,,,100.0,shopify,-1,deny,manual,600.00,899.00,true,false,,,,,'50533462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
oversized-unisex-t-shirt-megacity-copy,Oversized Unisex T-Shirt – Red Snake,"<p>Elevate your wardrobe with the Light-Weight Oversized Unisex T-Shirt. Built to last beyond the season, made out of 100% cotton with a light, premium feel. Designed for comfort and everyday wear.</p>
<p>High Quality: 100% Parasola Cotton<br>Fabric weight: 180 GSM<br>Fit: Oversized fit<br>Gender: Unisex</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Boulevard-Parasola.jpg?v=1764097512"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,New,true,Size,s,product.metafields.shopify.size,,,,,,,OS-HW-TS-RSN-S,100.0,shopify,-5,deny,manual,600.00,899.00,true,false,,,,,'50107478,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/13_9a2ca8ba-4453-461a-836c-29e158b58b33.png?v=1776113299,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,405.00,active
oversized-unisex-t-shirt-megacity-copy,,,,,,,,,m,,,,,,,,OS-HW-TS-RSN-M,100.0,shopify,0,deny,manual,600.00,899.00,true,false,,,,,'50140246,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/16_1494e700-6966-4494-a0ef-0da56d5ac759.png?v=1776113299,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,405.00,
