ProcurementKey,DateKey,SupplierKey,ProductKey,QuantityRequested,UnitCost,TotalCost,LeadTimeDays,ReceivedDateKey,Status
2014,20231006,1,125,50,231.00000000000003,11550.000000000002,9.0,20231015.0,Received
2015,20231204,1,125,50,231.00000000000003,11550.000000000002,6.0,20231210.0,Received
2016,20240207,1,125,50,231.00000000000003,11550.000000000002,,,Confirmed
2017,20240410,1,125,50,231.00000000000003,11550.000000000002,7.0,20240417.0,Received
2018,20240528,1,125,50,231.00000000000003,11550.000000000002,7.0,20240604.0,Received
2019,20240720,1,125,50,231.00000000000003,11550.000000000002,7.0,20240727.0,Received
2020,20240904,1,125,50,231.00000000000003,11550.000000000002,7.0,20240911.0,Received
2021,20241112,1,125,50,231.00000000000003,11550.000000000002,,,Confirmed
2022,20250110,1,125,50,231.00000000000003,11550.000000000002,9.0,20250119.0,Received
2023,20250405,1,125,50,231.00000000000003,11550.000000000002,5.0,20250410.0,Received
2024,20250606,1,125,50,231.00000000000003,11550.000000000002,11.0,20250617.0,Received
2025,20250828,1,125,50,231.00000000000003,11550.000000000002,10.0,20250907.0,Received
2026,20251023,1,125,50,231.00000000000003,11550.000000000002,9.0,20251101.0,Received
2027,20260107,1,125,50,231.00000000000003,11550.000000000002,6.0,20260113.0,Received
2028,20230321,1,126,50,231.00000000000003,11550.000000000002,11.0,20230401.0,Received
2029,20230526,1,126,50,231.00000000000003,11550.000000000002,,,Confirmed
2030,20230725,1,126,50,231.00000000000003,11550.000000000002,7.0,20230801.0,Received
2031,20231006,1,126,50,231.00000000000003,11550.000000000002,7.0,20231013.0,Received
2032,20231122,1,126,50,231.00000000000003,11550.000000000002,11.0,20231203.0,Received
2033,20240218,1,126,50,231.00000000000003,11550.000000000002,5.0,20240223.0,Received
2034,20240508,1,126,50,231.00000000000003,11550.000000000002,6.0,20240514.0,Received
2035,20240712,1,126,50,231.00000000000003,11550.000000000002,7.0,20240719.0,Received
2036,20240929,1,126,50,231.00000000000003,11550.000000000002,6.0,20241005.0,Received
2037,20241225,1,126,50,231.00000000000003,11550.000000000002,7.0,20250101.0,Received
2038,20250220,1,126,50,231.00000000000003,11550.000000000002,11.0,20250303.0,Received
2039,20250510,1,126,50,231.00000000000003,11550.000000000002,10.0,20250520.0,Received
2040,20250725,1,126,50,231.00000000000003,11550.000000000002,11.0,20250805.0,Received
2041,20251008,1,126,50,231.00000000000003,11550.000000000002,6.0,20251014.0,Received
2042,20251206,1,126,50,231.00000000000003,11550.000000000002,9.0,20251215.0,Received
2043,20230216,1,127,50,231.00000000000003,11550.000000000002,7.0,20230223.0,Received
2044,20230408,1,127,50,231.00000000000003,11550.000000000002,9.0,20230417.0,Received
2045,20230628,1,127,50,231.00000000000003,11550.000000000002,10.0,20230708.0,Received
2046,20230814,1,127,50,231.00000000000003,11550.000000000002,11.0,20230825.0,Received
2047,20231014,1,127,50,231.00000000000003,11550.000000000002,9.0,20231023.0,Received
2048,20231222,1,127,50,231.00000000000003,11550.000000000002,11.0,20240102.0,Received
2049,20240313,1,127,50,231.00000000000003,11550.000000000002,7.0,20240320.0,Received
2050,20240501,1,127,50,231.00000000000003,11550.000000000002,10.0,20240511.0,Received
2051,20240702,1,127,50,231.00000000000003,11550.000000000002,9.0,20240711.0,Received
2052,20240825,1,127,50,231.00000000000003,11550.000000000002,6.0,20240831.0,Received
2053,20241120,1,127,50,231.00000000000003,11550.000000000002,7.0,20241127.0,Received
2054,20250113,1,127,50,231.00000000000003,11550.000000000002,9.0,20250122.0,Received
2055,20250319,1,127,50,231.00000000000003,11550.000000000002,7.0,20250326.0,Received
2056,20250607,1,127,50,231.00000000000003,11550.000000000002,8.0,20250615.0,Received
2057,20250824,1,127,50,231.00000000000003,11550.000000000002,8.0,20250901.0,Received
2058,20251102,1,127,50,231.00000000000003,11550.000000000002,11.0,20251113.0,Received
2059,20260109,1,127,50,231.00000000000003,11550.000000000002,9.0,20260118.0,Received
2060,20230318,1,128,50,188.4978540772532,9424.89270386266,11.0,20230329.0,Received
2061,20230607,1,128,50,188.4978540772532,9424.89270386266,7.0,20230614.0,Received
2062,20230818,1,128,50,188.4978540772532,9424.89270386266,5.0,20230823.0,Received
2063,20231027,1,128,50,188.4978540772532,9424.89270386266,,,Cancelled
2064,20240123,1,128,50,188.4978540772532,9424.89270386266,8.0,20240131.0,Received
2065,20240415,1,128,50,188.4978540772532,9424.89270386266,11.0,20240426.0,Received
2066,20240612,1,128,50,188.4978540772532,9424.89270386266,6.0,20240618.0,Received
2067,20240807,1,128,50,188.4978540772532,9424.89270386266,10.0,20240817.0,Received
2068,20241007,1,128,50,188.4978540772532,9424.89270386266,8.0,20241015.0,Received
2069,20241226,1,128,50,188.4978540772532,9424.89270386266,11.0,20250106.0,Received
2070,20250306,1,128,50,188.4978540772532,9424.89270386266,9.0,20250315.0,Received
2071,20250429,1,128,50,188.4978540772532,9424.89270386266,6.0,20250505.0,Received
2072,20250727,1,128,50,188.4978540772532,9424.89270386266,8.0,20250804.0,Received
2073,20251011,1,128,50,188.4978540772532,9424.89270386266,7.0,20251018.0,Received
2074,20251205,1,128,50,188.4978540772532,9424.89270386266,,,Cancelled
2075,20230320,1,129,50,264.0,13200.0,5.0,20230325.0,Received
2076,20230523,1,129,50,264.0,13200.0,9.0,20230601.0,Received
2077,20230805,1,129,50,264.0,13200.0,9.0,20230814.0,Received
2078,20231003,1,129,50,264.0,13200.0,6.0,20231009.0,Received
2079,20231202,1,129,50,264.0,13200.0,6.0,20231208.0,Received
2080,20240217,1,129,50,264.0,13200.0,10.0,20240227.0,Received
2081,20240513,1,129,50,264.0,13200.0,6.0,20240519.0,Received
2082,20240801,1,129,50,264.0,13200.0,10.0,20240811.0,Received
2083,20241002,1,129,50,264.0,13200.0,11.0,20241013.0,Received
2084,20241125,1,129,50,264.0,13200.0,7.0,20241202.0,Received
2085,20250217,1,129,50,264.0,13200.0,6.0,20250223.0,Received
2086,20250505,1,129,50,264.0,13200.0,6.0,20250511.0,Received
2087,20250626,1,129,50,264.0,13200.0,10.0,20250706.0,Received
2088,20250917,1,129,50,264.0,13200.0,,,Cancelled
2089,20251123,1,129,50,264.0,13200.0,9.0,20251202.0,Received
2090,20230326,1,130,50,549.45,27472.500000000004,6.0,20230401.0,Received
2091,20230612,1,130,50,549.45,27472.500000000004,5.0,20230617.0,Received
2092,20230825,1,130,50,549.45,27472.500000000004,,,Cancelled
2093,20231023,1,130,50,549.45,27472.500000000004,10.0,20231102.0,Received
2094,20240108,1,130,50,549.45,27472.500000000004,6.0,20240114.0,Received
2095,20240331,1,130,50,549.45,27472.500000000004,5.0,20240405.0,Received
2096,20240530,1,130,50,549.45,27472.500000000004,7.0,20240606.0,Received
2097,20240719,1,130,50,549.45,27472.500000000004,8.0,20240727.0,Received
2098,20240903,1,130,50,549.45,27472.500000000004,11.0,20240914.0,Received
2099,20241125,1,130,50,549.45,27472.500000000004,,,Cancelled
2100,20250202,1,130,50,549.45,27472.500000000004,6.0,20250208.0,Received
2101,20250419,1,130,50,549.45,27472.500000000004,8.0,20250427.0,Received
2102,20250620,1,130,50,549.45,27472.500000000004,7.0,20250627.0,Received
2103,20250911,1,130,50,549.45,27472.500000000004,10.0,20250921.0,Received
2104,20251027,1,130,50,549.45,27472.500000000004,5.0,20251101.0,Received
2105,20251219,1,130,50,549.45,27472.500000000004,7.0,20251226.0,Received
2106,20230317,1,131,50,549.45,27472.500000000004,9.0,20230326.0,Received
2107,20230528,1,131,50,549.45,27472.500000000004,5.0,20230602.0,Received
2108,20230715,1,131,50,549.45,27472.500000000004,5.0,20230720.0,Received
2109,20230914,1,131,50,549.45,27472.500000000004,6.0,20230920.0,Received
2110,20231128,1,131,50,549.45,27472.500000000004,6.0,20231204.0,Received
2111,20240118,1,131,50,549.45,27472.500000000004,5.0,20240123.0,Received
2112,20240407,1,131,50,549.45,27472.500000000004,11.0,20240418.0,Received
2113,20240618,1,131,50,549.45,27472.500000000004,6.0,20240624.0,Received
2114,20240808,1,131,50,549.45,27472.500000000004,8.0,20240816.0,Received
2115,20241002,1,131,50,549.45,27472.500000000004,10.0,20241012.0,Received
2116,20241121,1,131,50,549.45,27472.500000000004,11.0,20241202.0,Received
2117,20250215,1,131,50,549.45,27472.500000000004,7.0,20250222.0,Received
2118,20250407,1,131,50,549.45,27472.500000000004,8.0,20250415.0,Received
2119,20250620,1,131,50,549.45,27472.500000000004,7.0,20250627.0,Received
2120,20250824,1,131,50,549.45,27472.500000000004,,,Cancelled
2121,20251029,1,131,50,549.45,27472.500000000004,6.0,20251104.0,Received
2122,20260111,1,131,50,549.45,27472.500000000004,6.0,20260117.0,Received
2123,20230220,1,132,50,549.45,27472.500000000004,9.0,20230301.0,Received
2124,20230418,1,132,50,549.45,27472.500000000004,11.0,20230429.0,Received
2125,20230622,1,132,50,549.45,27472.500000000004,8.0,20230630.0,Received
2126,20230906,1,132,50,549.45,27472.500000000004,11.0,20230917.0,Received
2127,20231127,1,132,50,549.45,27472.500000000004,,,Confirmed
2128,20240219,1,132,50,549.45,27472.500000000004,9.0,20240228.0,Received
2129,20240505,1,132,50,549.45,27472.500000000004,6.0,20240511.0,Received
2130,20240702,1,132,50,549.45,27472.500000000004,9.0,20240711.0,Received
2131,20240901,1,132,50,549.45,27472.500000000004,7.0,20240908.0,Received
2132,20241122,1,132,50,549.45,27472.500000000004,5.0,20241127.0,Received
2133,20250125,1,132,50,549.45,27472.500000000004,10.0,20250204.0,Received
2134,20250324,1,132,50,549.45,27472.500000000004,11.0,20250404.0,Received
2135,20250621,1,132,50,549.45,27472.500000000004,5.0,20250626.0,Received
2136,20250824,1,132,50,549.45,27472.500000000004,11.0,20250904.0,Received
2137,20251016,1,132,50,549.45,27472.500000000004,8.0,20251024.0,Received
2138,20251216,1,132,50,549.45,27472.500000000004,5.0,20251221.0,Received
2139,20230227,1,133,50,549.45,27472.500000000004,9.0,20230308.0,Received
2140,20230508,1,133,50,549.45,27472.500000000004,8.0,20230516.0,Received
2141,20230723,1,133,50,549.45,27472.500000000004,11.0,20230803.0,Received
2142,20230916,1,133,50,549.45,27472.500000000004,9.0,20230925.0,Received
2143,20231124,1,133,50,549.45,27472.500000000004,8.0,20231202.0,Received
2144,20240201,1,133,50,549.45,27472.500000000004,11.0,20240212.0,Received
2145,20240411,1,133,50,549.45,27472.500000000004,10.0,20240421.0,Received
2146,20240620,1,133,50,549.45,27472.500000000004,,,Cancelled
2147,20240815,1,133,50,549.45,27472.500000000004,11.0,20240826.0,Received
2148,20241013,1,133,50,549.45,27472.500000000004,5.0,20241018.0,Received
2149,20241128,1,133,50,549.45,27472.500000000004,8.0,20241206.0,Received
2150,20250220,1,133,50,549.45,27472.500000000004,10.0,20250302.0,Received
2151,20250407,1,133,50,549.45,27472.500000000004,9.0,20250416.0,Received
2152,20250607,1,133,50,549.45,27472.500000000004,7.0,20250614.0,Received
2153,20250808,1,133,50,549.45,27472.500000000004,7.0,20250815.0,Received
2154,20251016,1,133,50,549.45,27472.500000000004,5.0,20251021.0,Received
2155,20251210,1,133,50,549.45,27472.500000000004,5.0,20251215.0,Received
2156,20230222,1,134,50,549.45,27472.500000000004,11.0,20230305.0,Received
2157,20230426,1,134,50,549.45,27472.500000000004,10.0,20230506.0,Received
2158,20230718,1,134,50,549.45,27472.500000000004,8.0,20230726.0,Received
2159,20230904,1,134,50,549.45,27472.500000000004,10.0,20230914.0,Received
2160,20231104,1,134,50,549.45,27472.500000000004,10.0,20231114.0,Received
2161,20240116,1,134,50,549.45,27472.500000000004,8.0,20240124.0,Received
2162,20240316,1,134,50,549.45,27472.500000000004,11.0,20240327.0,Received
2163,20240524,1,134,50,549.45,27472.500000000004,5.0,20240529.0,Received
2164,20240714,1,134,50,549.45,27472.500000000004,7.0,20240721.0,Received
2165,20240923,1,134,50,549.45,27472.500000000004,8.0,20241001.0,Received
2166,20241124,1,134,50,549.45,27472.500000000004,5.0,20241129.0,Received
2167,20250127,1,134,50,549.45,27472.500000000004,9.0,20250205.0,Received
2168,20250426,1,134,50,549.45,27472.500000000004,7.0,20250503.0,Received
2169,20250708,1,134,50,549.45,27472.500000000004,6.0,20250714.0,Received
2170,20251002,1,134,50,549.45,27472.500000000004,5.0,20251007.0,Received
2171,20251204,1,134,50,549.45,27472.500000000004,,,Confirmed
2172,20260120,1,134,50,549.45,27472.500000000004,7.0,20260127.0,Received
2173,20230219,1,135,50,549.45,27472.500000000004,9.0,20230228.0,Received
2174,20230416,1,135,50,549.45,27472.500000000004,9.0,20230425.0,Received
2175,20230628,1,135,50,549.45,27472.500000000004,5.0,20230703.0,Received
2176,20230813,1,135,50,549.45,27472.500000000004,9.0,20230822.0,Received
2177,20231029,1,135,50,549.45,27472.500000000004,7.0,20231105.0,Received
2178,20231224,1,135,50,549.45,27472.500000000004,8.0,20240101.0,Received
2179,20240320,1,135,50,549.45,27472.500000000004,6.0,20240326.0,Received
2180,20240531,1,135,50,549.45,27472.500000000004,11.0,20240611.0,Received
2181,20240716,1,135,50,549.45,27472.500000000004,6.0,20240722.0,Received
2182,20240906,1,135,50,549.45,27472.500000000004,10.0,20240916.0,Received
2183,20241105,1,135,50,549.45,27472.500000000004,7.0,20241112.0,Received
2184,20250111,1,135,50,549.45,27472.500000000004,11.0,20250122.0,Received
2185,20250410,1,135,50,549.45,27472.500000000004,8.0,20250418.0,Received
2186,20250701,1,135,50,549.45,27472.500000000004,6.0,20250707.0,Received
2187,20250928,1,135,50,549.45,27472.500000000004,9.0,20251007.0,Received
2188,20251120,1,135,50,549.45,27472.500000000004,7.0,20251127.0,Received
2189,20230225,1,136,50,549.45,27472.500000000004,11.0,20230308.0,Received
2190,20230516,1,136,50,549.45,27472.500000000004,6.0,20230522.0,Received
2191,20230712,1,136,50,549.45,27472.500000000004,8.0,20230720.0,Received
2192,20231007,1,136,50,549.45,27472.500000000004,11.0,20231018.0,Received
2193,20231213,1,136,50,549.45,27472.500000000004,10.0,20231223.0,Received
2194,20240128,1,136,50,549.45,27472.500000000004,7.0,20240204.0,Received
2195,20240405,1,136,50,549.45,27472.500000000004,11.0,20240416.0,Received
2196,20240531,1,136,50,549.45,27472.500000000004,10.0,20240610.0,Received
2197,20240819,1,136,50,549.45,27472.500000000004,7.0,20240826.0,Received
2198,20241114,1,136,50,549.45,27472.500000000004,9.0,20241123.0,Received
2199,20250202,1,136,50,549.45,27472.500000000004,11.0,20250213.0,Received
2200,20250324,1,136,50,549.45,27472.500000000004,9.0,20250402.0,Received
2201,20250529,1,136,50,549.45,27472.500000000004,8.0,20250606.0,Received
2202,20250809,1,136,50,549.45,27472.500000000004,5.0,20250814.0,Received
2203,20251017,1,136,50,549.45,27472.500000000004,6.0,20251023.0,Received
2204,20251225,1,136,50,549.45,27472.500000000004,9.0,20260103.0,Received
2205,20230217,1,137,50,549.45,27472.500000000004,11.0,20230228.0,Received
2206,20230409,1,137,50,549.45,27472.500000000004,7.0,20230416.0,Received
2207,20230627,1,137,50,549.45,27472.500000000004,9.0,20230706.0,Received
2208,20230923,1,137,50,549.45,27472.500000000004,11.0,20231004.0,Received
2209,20231203,1,137,50,549.45,27472.500000000004,8.0,20231211.0,Received
2210,20240212,1,137,50,549.45,27472.500000000004,6.0,20240218.0,Received
2211,20240424,1,137,50,549.45,27472.500000000004,5.0,20240429.0,Received
2212,20240626,1,137,50,549.45,27472.500000000004,10.0,20240706.0,Received
2213,20240814,1,137,50,549.45,27472.500000000004,,,Cancelled
2214,20241020,1,137,50,549.45,27472.500000000004,10.0,20241030.0,Received
2215,20250105,1,137,50,549.45,27472.500000000004,10.0,20250115.0,Received
2216,20250225,1,137,50,549.45,27472.500000000004,5.0,20250302.0,Received
2217,20250415,1,137,50,549.45,27472.500000000004,6.0,20250421.0,Received
2218,20250601,1,137,50,549.45,27472.500000000004,9.0,20250610.0,Received
2219,20250821,1,137,50,549.45,27472.500000000004,5.0,20250826.0,Received
2220,20251006,1,137,50,549.45,27472.500000000004,,,Cancelled
2221,20251218,1,137,50,549.45,27472.500000000004,6.0,20251224.0,Received
2222,20230321,1,138,50,467.50000000000006,23375.000000000004,11.0,20230401.0,Received
2223,20230506,1,138,50,467.50000000000006,23375.000000000004,9.0,20230515.0,Received
2224,20230801,1,138,50,467.50000000000006,23375.000000000004,7.0,20230808.0,Received
2225,20231003,1,138,50,467.50000000000006,23375.000000000004,11.0,20231014.0,Received
2226,20231211,1,138,50,467.50000000000006,23375.000000000004,7.0,20231218.0,Received
2227,20240219,1,138,50,467.50000000000006,23375.000000000004,9.0,20240228.0,Received
2228,20240501,1,138,50,467.50000000000006,23375.000000000004,9.0,20240510.0,Received
2229,20240629,1,138,50,467.50000000000006,23375.000000000004,8.0,20240707.0,Received
2230,20240922,1,138,50,467.50000000000006,23375.000000000004,6.0,20240928.0,Received
2231,20241218,1,138,50,467.50000000000006,23375.000000000004,5.0,20241223.0,Received
2232,20250214,1,138,50,467.50000000000006,23375.000000000004,8.0,20250222.0,Received
2233,20250401,1,138,50,467.50000000000006,23375.000000000004,,,Cancelled
2234,20250524,1,138,50,467.50000000000006,23375.000000000004,5.0,20250529.0,Received
2235,20250820,1,138,50,467.50000000000006,23375.000000000004,9.0,20250829.0,Received
2236,20251012,1,138,50,467.50000000000006,23375.000000000004,11.0,20251023.0,Received
2237,20251211,1,138,50,467.50000000000006,23375.000000000004,11.0,20251222.0,Received
2238,20230302,1,139,50,467.50000000000006,23375.000000000004,11.0,20230313.0,Received
2239,20230503,1,139,50,467.50000000000006,23375.000000000004,5.0,20230508.0,Received
2240,20230728,1,139,50,467.50000000000006,23375.000000000004,,,Cancelled
2241,20231011,1,139,50,467.50000000000006,23375.000000000004,8.0,20231019.0,Received
2242,20231203,1,139,50,467.50000000000006,23375.000000000004,11.0,20231214.0,Received
2243,20240223,1,139,50,467.50000000000006,23375.000000000004,10.0,20240304.0,Received
2244,20240428,1,139,50,467.50000000000006,23375.000000000004,,,Cancelled
2245,20240619,1,139,50,467.50000000000006,23375.000000000004,11.0,20240630.0,Received
2246,20240909,1,139,50,467.50000000000006,23375.000000000004,9.0,20240918.0,Received
2247,20241118,1,139,50,467.50000000000006,23375.000000000004,,,Confirmed
2248,20250113,1,139,50,467.50000000000006,23375.000000000004,8.0,20250121.0,Received
2249,20250314,1,139,50,467.50000000000006,23375.000000000004,6.0,20250320.0,Received
2250,20250530,1,139,50,467.50000000000006,23375.000000000004,,,Confirmed
2251,20250808,1,139,50,467.50000000000006,23375.000000000004,10.0,20250818.0,Received
2252,20251015,1,139,50,467.50000000000006,23375.000000000004,,,Confirmed
2253,20260101,1,139,50,467.50000000000006,23375.000000000004,11.0,20260112.0,Received
2254,20230313,1,140,50,467.50000000000006,23375.000000000004,6.0,20230319.0,Received
2255,20230510,1,140,50,467.50000000000006,23375.000000000004,5.0,20230515.0,Received
2256,20230704,1,140,50,467.50000000000006,23375.000000000004,10.0,20230714.0,Received
2257,20230908,1,140,50,467.50000000000006,23375.000000000004,6.0,20230914.0,Received
2258,20231205,1,140,50,467.50000000000006,23375.000000000004,5.0,20231210.0,Received
2259,20240212,1,140,50,467.50000000000006,23375.000000000004,5.0,20240217.0,Received
2260,20240509,1,140,50,467.50000000000006,23375.000000000004,6.0,20240515.0,Received
2261,20240712,1,140,50,467.50000000000006,23375.000000000004,,,Cancelled
2262,20241008,1,140,50,467.50000000000006,23375.000000000004,5.0,20241013.0,Received
2263,20241122,1,140,50,467.50000000000006,23375.000000000004,10.0,20241202.0,Received
2264,20250120,1,140,50,467.50000000000006,23375.000000000004,5.0,20250125.0,Received
2265,20250320,1,140,50,467.50000000000006,23375.000000000004,11.0,20250331.0,Received
2266,20250616,1,140,50,467.50000000000006,23375.000000000004,7.0,20250623.0,Received
2267,20250906,1,140,50,467.50000000000006,23375.000000000004,8.0,20250914.0,Received
2268,20251021,1,140,50,467.50000000000006,23375.000000000004,5.0,20251026.0,Received
2269,20260103,1,140,50,467.50000000000006,23375.000000000004,9.0,20260112.0,Received
2270,20230328,1,141,50,467.50000000000006,23375.000000000004,11.0,20230408.0,Received
2271,20230620,1,141,50,467.50000000000006,23375.000000000004,,,Cancelled
2272,20230804,1,141,50,467.50000000000006,23375.000000000004,5.0,20230809.0,Received
2273,20231023,1,141,50,467.50000000000006,23375.000000000004,,,Cancelled
2274,20240107,1,141,50,467.50000000000006,23375.000000000004,9.0,20240116.0,Received
